transaction_id,risk_score,risk_level
0a44a765-ff75-4d2f-8a82-1acfc6d61865,4.1,Low
91ef2788-24bf-4df1-9971-5979ea57c618,50.12,Medium
5e265fd9-70fa-4a10-847f-eef49fefc696,33.22,Medium
6d4e70e2-c993-49a8-9964-8b9ef6658b5d,7.18,Low
c0cd823e-2dbf-48b4-8926-8b4c5867a789,6.66,Low
6aa57416-2294-4ff8-a824-7e90b1bccc01,38.17,Medium
6303626e-109b-411e-8840-2c5a44339e0e,10.72,Low
995336b6-1dd6-4593-8ffe-1ae04b5ae680,9.09,Low
f3df6c08-8a04-42ed-afdb-2cae13dd004f,62.74,Medium
c9346b97-baaf-4556-b766-e0013d136589,6.1,Low
1ed9a4c2-8a42-45ca-9c12-85b3358fa7fc,6.94,Low
2b8fe419-70d1-40ae-874f-9287fc8a9455,59.3,Medium
75885ec1-b30d-4009-ba58-3e2edce37f65,4.57,Low
3bc0b87c-fe72-4afa-bb1e-f54b487eacf6,69.68,Medium
db1a04db-98a9-4333-ba66-7ddd2cfc17f6,4.88,Low
0d5ed460-0d47-4ca5-a64d-a22f16c23973,33.14,Medium
bbdbc0b0-2632-439d-967d-ffae93fcafa0,5.05,Low
89ea2b6d-7288-4a9f-9f83-065da5d7ffd7,2.46,Low
baf3976d-82e0-437b-81ef-0ed0c0f7cdc1,5.27,Low
10282dd5-9ed6-4289-9532-0282579c8bff,2.53,Low
c611310e-8b51-4669-bb4a-0dafec13ad70,37.81,Medium
26cb45b0-725d-447f-a9bf-10272fa8237c,42.54,Medium
99fa54a3-ed11-49e4-9766-344fac5853ac,2.88,Low
e5886d5b-aa58-4e68-88d3-dd78606ccb29,62.55,Medium
2495f35c-0759-45dd-b23a-efc6f886198f,3.65,Low
2bce0669-eb98-422a-8454-b6b1ccf3814e,6.32,Low
16cc1bf2-136c-4ea6-9912-733e0d37f714,23.57,Low
26049b6f-ded1-4dfd-8137-28e7e770e68e,6.67,Low
0e444aba-d5b3-49d2-b3df-9af2ae6d5907,9.43,Low
0d10b44c-d4ff-4871-aaec-164e1f52b1e2,7.72,Low
723743b7-8120-4f90-bba7-0c6ddf1e1cf0,9.61,Low
390f58fb-5cc3-44e9-887e-a0e236bc0d74,5.82,Low
341f0102-07d3-4000-bb0b-f8a7a21a4390,4.1,Low
bd87b6af-4fc1-4d81-b455-685cd6982e4c,7.36,Low
cfaf5a99-b844-4d8e-9988-b80de2af8463,4.65,Low
05c7d079-5c67-43aa-864d-fb92e120a4b8,24.56,Low
238da0b8-d978-48df-9eed-37f451446d50,3.4,Low
21943723-b547-4cb0-9d47-56637b30c881,10.78,Low
ee0613a6-ffb6-4eda-9bc5-1374cd3db2da,2.39,Low
6a7cbcdd-8107-4761-9ed0-dfb94bae3a11,34.27,Medium
eb1a3784-0ebf-4795-8c59-e5324e46994d,4.56,Low
8c0df1e2-bfb1-471e-968f-56274e48a42c,6.83,Low
9bab67af-d220-4ea0-96b2-0c795a1391ce,6.28,Low
0abd02b0-1f69-4386-9077-201a227e977a,7.47,Low
e1caf9f6-2402-43ee-9ae0-6be6063d750d,3.77,Low
3e68c70b-99f3-4ae2-ace2-b44482ae4a35,7.93,Low
13cb73f5-0cf9-48b9-b9ca-0d4ee5e3a0b4,1.17,Low
87f26216-7b99-4613-9cbd-2ac78fd21ef8,4.3,Low
dce360e0-fb9f-4fd6-ba44-a506090a0d9f,3.82,Low
0bbb82ed-eab1-4d0d-87a7-27b1f05f518e,3.31,Low
53c4e14a-51f9-4630-b140-129fbfaf3bde,4.41,Low
95811226-237f-4ccf-b427-75bed31ec2fd,71.15,High
af5e0a2c-7fd1-47e5-893b-01d721db725c,5.94,Low
a87169b5-81ab-4b4a-8c27-7a03f0cfbbec,2.44,Low
a1567cd6-8e72-419d-88e2-c0103fa59bb3,5.51,Low
da67e6a7-4553-41ae-978f-b3529f275505,78.4,High
52fbc25c-02e1-4ccf-a7d2-240c5fcd6ae4,3.63,Low
25907a44-d8fb-48ad-8935-924950ae8dfa,58.36,Medium
cc3f28e6-a872-4bd1-9cc1-9275df560821,3.78,Low
418c6d86-3320-4ae9-b1d6-b0d937335815,5.39,Low
7e6002c9-2329-4a83-bfe6-85bf42158034,3.14,Low
c95394db-dee8-4ccc-b0b9-8ee473c77f02,3.44,Low
f0c46eb2-16fa-46d0-95f2-57edc486423d,14.84,Low
dcb27af2-ff8e-4624-a940-c2d896455e75,12.11,Low
8b111dcf-c235-49a2-be84-42185bca1037,76.79,High
35ba8b2f-8ba9-4efa-9971-463ef94013d7,8.02,Low
f42236e1-5c55-4c61-bf4c-ffb370722a13,62.88,Medium
63d28b6f-0c9f-4e2d-b76c-5aff24dd721f,4.03,Low
52c9ae30-b430-4989-8e56-ea1eede3edae,10.21,Low
20b4564d-901e-4918-bd3e-c2546421a971,3.53,Low
f72e7a9d-fc8e-4b2b-ad7a-e77300f1cafa,2.21,Low
2a278569-d5f3-4f69-a454-a5100c0f7f38,3.22,Low
59004ba0-55df-448b-b146-ef2c23d6d17f,17.95,Low
2debf5a5-3f0d-4f6d-bbbb-e2bf83b48a56,7.2,Low
19e06560-141b-4bd5-be8b-4bbcd8544c92,4.66,Low
68708572-6bc5-4801-82a1-78b023b2ecb2,3.54,Low
aef9b322-cc33-4357-9b54-54c09d6f32a3,4.23,Low
b41bf44e-a7ec-4088-9011-0c06a56aaa7d,71.93,High
0d97c0c0-e6a8-4282-874c-629b537fbb28,7.66,Low
82426fc7-0c7f-4b3d-b980-cf6784fe486a,5.74,Low
0d7ca070-3116-4868-a021-52de628c0811,10.19,Low
fab615f7-6532-4fd8-b6b5-ead5debda425,8.54,Low
c41bc2f4-55cd-4315-b158-f446ba839137,4.84,Low
722e774b-02f9-425e-8f0b-16cab1584439,65.42,Medium
7238d2e9-2731-42c1-a984-af44aa16d954,3.83,Low
1fff77dc-c334-4034-ba50-744a0c43eb46,58.21,Medium
6a6791c7-3e65-4702-9b17-20ea3328186c,16.75,Low
6056527c-bf27-41c9-a5d2-5dfe03845c9c,73.6,High
db442033-6e1e-4604-aaec-6539d7fb7a9a,47.16,Medium
b7d371b3-bd78-4f27-a04c-cac4cf6f3acc,26.81,Low
d9534875-8ccc-4400-9036-d77671168cbb,51.35,Medium
f64b66f2-5e43-40e8-be02-cd08c0c0ad1d,5.38,Low
10fefa07-5b54-48fc-b335-4db502821a18,82.02,High
adf89bb5-a6fc-4ec0-8c50-4035216d87eb,13.91,Low
e8c5f979-5825-438e-a8f5-b329cc63e9b2,29.66,Low
22cbe4aa-5998-4661-9cb9-2d908f98c044,5.42,Low
26677619-75fb-4c87-be2e-88f2b57f57ce,12.38,Low
9bf7bdc5-6b5a-44e1-8e36-512284435c82,6.8,Low
70826d88-e98d-48d3-85af-244982c5c21f,3.16,Low
77af205a-82b6-4aa3-ab13-e9dd2b094371,5.78,Low
1bd4b65d-fe5c-4891-b760-ce5de9ed89ae,7.27,Low
c3928c7b-b402-47fb-96ec-3a4a8e2d44ca,5.86,Low
06b63d8c-6b34-4af8-b239-4d8f8548fc43,2.66,Low
5caf821d-ed59-4a4f-b832-350337f37b37,6.88,Low
6c0d15c3-6e39-4f80-ba4e-9d805044787f,5.07,Low
2924f696-85b2-401a-a285-dc43e27b5cbd,75.58,High
ebe26079-3487-4ac2-9fdc-4320355057e7,27.47,Low
8801ad69-2417-4f40-8c03-5798048d3801,48.12,Medium
bb50a88a-d7b5-4c25-8178-5c58a81b4ff9,2.12,Low
5758d3a2-3f91-4e64-a629-18c3b67114f9,7.35,Low
206559e1-4bce-4e84-997c-dd5b58dc4849,6.26,Low
4513eb56-f648-431e-b53f-157d6c78c61e,2.45,Low
6dd2de86-18df-4dca-853e-11adee9cfffb,0.55,Low
d6e4df6c-7d18-41b2-99c1-b69b4acfe1aa,76.47,High
dc30bb2c-2190-4b66-8ed0-dfbf78f81d7c,5.19,Low
eae6ba03-dedc-4b20-9e3c-3e11f1156ece,4.3,Low
1da77496-2ea0-4ea2-acb7-7dd996c8dc72,16.78,Low
f5beb8b6-69e0-43ed-a0d1-f2acfc45b18e,3.16,Low
5ec115b0-119a-41cf-bff4-ce2109648c64,24.92,Low
3f484997-5b34-45d9-b329-d6cf56c1f46c,5.6,Low
6fe14eac-075f-4871-a773-3d31d9cc9de9,67.8,Medium
d20efb5d-4f2d-43b2-8a52-9a12ad277899,8.47,Low
d54e8f77-dfac-4454-bca2-560c5cdf2c6c,50.0,Medium
648038a4-dab2-4468-a501-acec02057c85,60.07,Medium
85763337-b2f4-4752-a238-09a3e1c0d9eb,4.85,Low
710a7a3a-63ed-412d-b2f8-3605a2cecf55,3.18,Low
2a9ea8b7-a38f-43b4-9ed8-34fccf32b060,7.97,Low
d9048986-4d6c-4d36-836d-2e746447b96f,40.92,Medium
17c70391-6538-4d2f-b085-8235e13b1847,3.93,Low
a02090bc-3bda-4822-a84f-35b7f98b3fd8,1.49,Low
0fac5b64-d363-4379-b011-53c37e6a30f1,6.2,Low
330b3fe8-e84b-4c32-9061-b0596b3b6f8b,74.15,High
e9c894e5-badc-4b31-9037-6dfe9230cbab,9.68,Low
e1f901ac-8ced-4828-ba5e-21c98c319350,5.05,Low
8f403030-18c8-4824-a5d2-c4a10aa5c113,45.75,Medium
3a36b076-d153-4fc6-98bf-93da60080d88,1.77,Low
84f56816-ae0e-46ad-95c5-b3f297187659,16.54,Low
b2d021f9-545d-4e4c-ba6f-1f6f2ab39479,3.71,Low
e4ef66fc-35fb-4470-ac64-ed3b6f1131d1,5.11,Low
f9318876-ab42-4af6-936c-269211fad880,4.08,Low
330d82fb-34eb-4cf9-979a-aaaa4e8d4174,6.3,Low
41eb1b64-9e8d-49a6-a216-e113e3ade6ab,5.03,Low
af6ab5a3-90ce-4131-a080-d613b729a960,5.09,Low
9cdb046b-82ab-4b12-b5ad-3e2f63a9544c,48.66,Medium
8d9516f0-9e62-4d65-acb1-57de5ae79a33,74.57,High
6d584b09-1336-4d1d-8774-ae1dd937bc5f,2.56,Low
fdc2c724-5080-4e40-b005-304f15ae57d8,69.47,Medium
31d0d885-14a0-4489-9705-8d040cc1afc6,2.63,Low
446eddb7-37ec-4bef-995c-6cc2b6e210e0,74.52,High
29d73b4c-5a14-41e9-bd50-a6ac3ea07d82,34.73,Medium
11f7309c-be11-4fd2-8ee6-3c23d134e43b,47.77,Medium
af52313d-dd89-49f5-934d-39eea1001f9c,18.55,Low
33a323d7-14c6-4e39-9849-3fa00a91c1df,3.33,Low
1f1657f1-e5cd-4755-a373-a158d440a187,8.11,Low
9d7658a1-ccf5-4eaa-8640-5342ed741d8b,24.55,Low
33a65f89-0240-42bb-a6e4-418cf27b882d,5.45,Low
5a7606de-1010-4f5e-b0fe-eb74406fd0ee,3.92,Low
af400757-20ea-420e-b14f-e8ef09c75ec0,6.81,Low
dace0240-c1be-4044-9eef-7b5e9945336d,22.85,Low
68f0e9f0-0cf7-4e91-ae27-dfc09816b7fd,9.31,Low
6c82c6ab-66f6-42b8-ab02-047b119ea024,7.36,Low
bd31ffdd-5b27-424c-b498-52c5b5d059e2,15.35,Low
badaa419-c36b-461d-9bc3-dad15c3b2ccd,6.02,Low
06611e77-1fda-4b2d-83a4-2ba34a03ec98,4.89,Low
6d910b87-14ec-4307-a370-0ba802d03cfd,3.57,Low
85052ecc-d6ce-48e9-ad8a-ebd39929ab53,4.59,Low
81a091c4-93fa-4873-91bb-bfb9f1d9b661,4.32,Low
7429a9a7-e6de-46cf-8b2d-f9e0ff8db452,6.39,Low
9a6206b2-b149-4391-8edc-be98528fe20d,41.28,Medium
88805a25-395a-49ff-ac39-e20d81cb1195,4.9,Low
31d5b0dd-baa0-4561-b9ba-3135956d5c8a,53.72,Medium
c6d3a220-0ee6-41d6-a7ae-73c580a89b35,1.66,Low
fd0c3bd2-6645-41a9-b1be-f15d6a529210,5.54,Low
159705f8-4ad2-4305-8bb4-2fbaa683f635,7.2,Low
b4ff4016-ba61-48f8-bab8-51b131bd4c5a,7.33,Low
2a945b2c-1eda-40ee-9d68-3676e3f23fcd,25.46,Low
62e7a2c1-9420-4a08-aa15-967c28c2314b,27.64,Low
345c3ad0-2b83-48de-a419-89e558f50556,19.26,Low
9b6bfe74-8997-4485-9fbd-84c02d8bffd1,4.82,Low
9722d8ce-428d-4d18-9ab5-c27e19033453,43.09,Medium
02283a4e-7bc0-4dfe-88a9-9dceb0c2e363,75.96,High
6d7b1d28-a0eb-4836-91fb-06240c76a41e,28.29,Low
53ffc979-bd81-4ac6-beb3-669bec5cb048,7.53,Low
03d002a4-1d5c-4067-85e8-bd5c343f8ed2,6.92,Low
d29ca1cf-9ca9-466a-994b-e1f0e9607adb,5.54,Low
5f0c172a-46a9-45a3-a167-dc1093da723f,20.45,Low
12b6b869-2bf4-4ba1-9683-4cdabb5136f6,20.49,Low
44c2ec5a-7f63-4c52-b556-7540b031447e,57.26,Medium
2008dd52-48ba-4c95-bce1-5439bebbf522,3.06,Low
05b0c659-2ca0-4937-a6dc-00cd7c4375b0,3.69,Low
436c8302-37f8-4511-89fe-e93bb571cb8c,10.46,Low
98f41616-e196-4ab3-992b-3c9ebc1f16e7,4.49,Low
857ebc7a-ea6d-4509-91cc-1c0e00a1f7ac,5.07,Low
ed4d8500-a441-408e-98e7-0adc85be308b,7.15,Low
e4a0e29a-4c60-4bc5-8b8a-e1910dcf8970,13.83,Low
6cb79865-fb59-48ac-9f14-3a9b3ad59f84,4.93,Low
7e92f87d-7a10-4f6f-b6af-d24269cc851a,3.34,Low
828f04b1-357f-4aa0-a046-cc08301a4ac9,3.1,Low
178d9c9e-53df-425c-bdb1-d965973339ef,14.04,Low
fc180346-901f-43d8-9c7a-d099311f76f7,5.06,Low
62e859c8-b985-4f2a-9357-4aed4787f610,3.54,Low
a15dee99-c9d5-4464-be74-b6cfb57762ea,2.67,Low
0fbd7bc5-63d3-4a52-90ae-6ab8ad14058a,4.62,Low
297b3676-0cd5-41fe-8207-14a5ec5924b4,7.16,Low
0ccfd066-0ce7-4a55-b64e-ca502c31921d,3.14,Low
31eb28e6-1f63-4470-ab96-b2f0ea61d702,4.23,Low
81bd2d82-291f-4c73-a0ca-ad70af878cff,7.71,Low
9e87936c-39f0-499a-9183-db9b8c792ed1,3.95,Low
34df08a6-44fb-4be1-b9e5-202c8b90a192,4.45,Low
d153ecef-64ec-4bdf-a907-c004eea6d043,70.73,High
b3787907-9a0e-4bf6-83cf-0941fdfd47ea,8.16,Low
648888d6-9c87-4302-afc1-e81e29251dcd,35.39,Medium
d2b0c308-baa8-45d7-812a-2397a6d8e042,9.92,Low
25dd8fca-b9e3-4519-9b65-37a577e1b329,5.41,Low
2ff143cc-89b3-42bc-8282-8ce6e6845e64,6.03,Low
a46202d9-8a5b-4336-a41a-d49a25c33667,14.43,Low
915a85e8-f660-4a9b-b9d7-5fda81be0cb6,1.99,Low
ed7f2036-9a4b-4f21-a18a-f1ff078a4f77,4.45,Low
2b11f3ca-c73f-45e6-acfc-a69d7adbe265,71.65,High
9ded5ef7-2bb0-425c-ad60-056db7504f25,28.11,Low
4ae55826-9f73-4cf8-a861-1529942c5364,6.03,Low
00fb1f01-4dfc-467a-aa80-df8130d57342,8.98,Low
1ff1e07e-a8e7-4997-841c-59f8df4879b4,6.84,Low
29f5c248-00c9-4f20-b9d1-f45c82f72d68,3.76,Low
835aba00-48ba-480f-9f32-697b47e3c4cb,3.97,Low
eea2ac9e-0ea5-4708-a94c-528ab85b0fee,1.85,Low
14b69fbb-47ba-4610-8ced-61b3c9e2c00e,49.27,Medium
cdd58b9c-f7d9-4c36-9b66-2aaeb9601da2,80.25,High
8a0b6c2d-2453-45f3-9f3f-1f496b04c5f2,15.28,Low
c6bfe969-ee26-4fcf-ae61-7eae92b5d01c,5.07,Low
3a93690d-67c4-48ee-8f19-a5080b42bd1b,13.16,Low
f0a72fd4-9443-4269-8a50-78fe98c28fa3,8.62,Low
a63ceef6-5b5e-47a1-aaae-4d1bb5ba3750,6.21,Low
8b9d7e8a-8273-4709-9edc-53a0ff876f82,3.77,Low
41c29644-0b96-432c-80e0-915cd1a1c391,3.16,Low
cf2e0d19-8b91-4cf5-984a-b895771012aa,3.07,Low
ac715a49-0d65-4350-aeec-05e025c6e6cb,2.73,Low
d8cb0443-86d8-4778-a1c0-3cf531de475e,44.34,Medium
8eddd27c-9247-40aa-ba5c-19b9e0dc6074,4.34,Low
dabc5978-869e-4a0a-bf73-36b730070d61,1.51,Low
9830ebc5-6401-40ac-b446-5d89081cb2a3,5.12,Low
006bc447-19b4-4b46-9b44-6a296bda4c1b,57.62,Medium
8f67aa94-3698-4cf5-8ffd-0d7394960372,2.82,Low
0167ea0a-8039-4bba-a0b6-51c3ecf823d0,7.35,Low
f81b3492-33f7-477b-8673-de80e291139d,5.55,Low
f7f98b06-79b0-4a95-848c-92571ea360ad,4.21,Low
0bb45b37-a07f-4899-bc3e-3313dd7a60fb,5.37,Low
1cdc82e4-a1c1-4c1a-9c9a-ac45c4df5626,4.65,Low
3a278829-74d5-45c7-8866-cf887991b595,3.97,Low
08594942-7cd7-41a9-bdaa-8362a0ab006c,5.76,Low
abe1ea03-a82a-4c9b-a29e-a3400ffda286,8.29,Low
543cdc0a-72b8-4cb1-886f-4b8dd85f0f3d,6.74,Low
ce227eac-e3c0-43a4-8f03-a7211a58aa01,1.87,Low
1b101e8a-3389-4ede-86f7-e898db39a61a,4.81,Low
a0cb2d5b-6bed-423c-ac82-fef4125848f2,6.2,Low
70ba7780-e83c-4632-9e4d-757f9891ce2d,35.22,Medium
2705adc3-afb2-4c46-a631-5bf5dfba4112,8.25,Low
eafc4606-f63f-4159-ba68-284cc5755335,63.25,Medium
9c53e3a7-0c00-40fd-9805-f99e9c55ed6c,6.0,Low
37f58ae8-997d-494a-ad69-24b7f3f00c01,5.45,Low
331280f7-3030-4d9c-80c1-7d592c03fa73,4.35,Low
82cf5244-e1e8-4b79-87cf-655f681e5ccb,4.58,Low
846f33e0-145e-499e-bf0c-8c9a7bc0c1be,3.86,Low
e7659ed2-0e3c-47a3-85be-0a394071d8c3,5.69,Low
69a5404a-08e9-41b4-b54e-219fde9ee332,16.41,Low
9284d0d8-7735-43b7-b134-2f84aeb765cb,5.07,Low
77b52093-f559-4c5e-a239-446b60017d2a,5.75,Low
9b930cab-1f34-4c07-ae0d-bf81b4f3ea83,4.44,Low
d4f52682-5c7c-4044-a5f9-c4d1124b938b,47.4,Medium
049da72a-4a3a-46c9-b161-5d1133c31072,7.25,Low
eaca7776-19da-49d9-a5ba-d7320d8fefa6,4.89,Low
ecf5e862-d831-4e05-9c92-68587d86db91,52.77,Medium
5c051d9c-ac2a-4eed-9cb1-7124ecbcb096,63.48,Medium
05d18d3d-c8a8-4a48-9ffd-7139f7350a40,76.01,High
c3daac23-a9e1-47ee-8b38-7192007447cf,37.87,Medium
44f9507c-a6aa-4853-ae50-decd5a30b897,4.93,Low
44ce9144-4535-4c15-a4ac-f006712404f4,4.83,Low
465233cc-8cff-4b24-8fe0-5f572f10dec4,3.94,Low
77dde35f-d8e8-40e0-bcde-ba73966971fc,78.9,High
f4028a1a-eff6-4535-b538-c9cda7d264b5,3.32,Low
9637ee43-2903-4a3a-8f69-0dbb13e46517,8.19,Low
2637ade3-e674-48a6-bca1-ee4d46b38d14,7.46,Low
d7bfc3f5-416e-45e3-bc5b-358d02e3e682,2.34,Low
07e4f319-d227-4985-b269-683a544a6228,6.89,Low
e851dade-6046-4082-9df0-79585999df59,7.87,Low
f587b092-4ee2-4e07-a5b8-2d19cc4c9664,8.4,Low
647366e3-ba74-4526-82ec-faaf040f93be,7.28,Low
3e91b54c-8a8f-4046-9df1-0d95fa6b4533,8.71,Low
f71e0ffa-8943-416b-b3c1-1ff2a4220a13,66.54,Medium
e8421002-997c-4925-aefe-f2f3aab70b1d,21.12,Low
d8d1ebb3-45e8-4fcb-82ef-826c9d068753,3.82,Low
2c507226-49e3-4a20-940f-20cef066a8fb,7.2,Low
1cab5f14-ef28-471e-bf5b-4bcc125dc0da,4.47,Low
b864f198-45be-4d1f-99fc-b1adc771d930,2.8,Low
8aba7a92-9c71-4dca-a74f-79b513574af7,3.59,Low
6ec5a38f-5643-466a-b895-aef768a0cc5b,8.64,Low
f506b054-e417-478e-8e97-858bd591e85b,2.4,Low
7c84f3ea-352b-4643-8de6-b31011d51d41,71.47,High
a434ba8a-0ca5-4dca-8d5f-0a133a5820dd,72.79,High
b2bcd8b7-e924-4976-84a4-a65c2eeabe12,3.14,Low
8eb27a33-6be3-441e-8461-ddeac6eff01e,14.74,Low
c7ff6930-d6e0-41fa-8187-b4d86707c9d9,72.08,High
0db15446-893e-4a41-b7a2-57de50f0f38b,8.24,Low
7f8a5f85-9426-41e9-ae3f-93b907967b02,4.98,Low
0d6c300b-fcee-42c2-ac13-eadd6375671d,6.09,Low
533eabc6-d0d9-4fcd-b96a-b601fc689887,4.09,Low
335bea7c-f4d7-4cbb-9721-639cefb4554c,3.14,Low
1c22029e-5982-4eb4-a1d0-93999a27cd26,3.22,Low
0761ce75-3600-4805-bdb7-41c4ab44330e,7.67,Low
a02ce992-f012-4aa0-8489-af36288953a5,3.53,Low
198b7d5e-31d9-424a-b279-de49606c83cb,5.01,Low
ae1d0942-ef74-48a3-9a79-9b70a6d347c1,11.85,Low
66a649b3-646e-46a8-b01e-9644a17a2142,5.1,Low
70d9563e-63fd-4f28-9be4-d897c029ff98,3.52,Low
83e7c895-cd1f-4ba3-9086-a6f87c82f0ce,1.91,Low
5de94033-bdd5-475c-be50-6a5b3a022a6f,6.37,Low
12666fd5-8585-4637-af10-0063e2365660,15.09,Low
bafaaa26-3419-4f2d-a627-ab3733f46c92,5.34,Low
89f799bb-6b8a-4c07-960d-2b681de674d4,5.55,Low
1ac5be31-2630-4c44-94e3-414179d816d0,69.55,Medium
69e60a0f-7685-46ee-b4b1-541fefb33185,5.94,Low
da50f1b0-b71e-4ab8-a7b3-9025d495443a,2.4,Low
20d3d7b4-d05a-4008-998f-8f0ce676eade,2.6,Low
dacc9c8a-54cd-4e02-9847-10b7f3d35e04,3.54,Low
320df4e9-ef51-4b75-a4f7-aab9069de00b,21.15,Low
6d707778-a484-4e75-bd62-ac9eb7cd10a0,6.97,Low
47981683-5c77-4a9e-bb01-57e9d9a1c70a,63.99,Medium
8438cb4f-c6c7-4b50-aa37-56d65d7bd118,9.32,Low
f0dad795-abee-492a-b20d-f67199fa32b6,3.66,Low
bf6fe8aa-ffa8-4b5e-8e22-802672ea61cd,38.83,Medium
d061c8be-bca5-424a-a6f5-7ad10434971f,4.21,Low
d41256b6-b41b-4a20-aa7c-156e275e5c26,4.7,Low
12915ea1-1e70-476d-98bb-df40f1c896f4,4.12,Low
46164fb6-0ee9-4082-b232-eb460176342e,42.09,Medium
6c8a86e4-c464-42fa-8f5d-dfe1909d549f,47.95,Medium
e3c8faff-7c70-4fea-97c7-b695d8a74bf4,36.33,Medium
8f0aa64b-346e-48a8-a54d-5ba7c351b2b4,6.55,Low
b0d98d56-f425-4f1a-bc71-d6bdee8753ed,6.16,Low
9af654e9-dc08-461f-a726-28a0a898c126,6.74,Low
adf41325-0e4d-4597-bc61-3cc51465aef6,75.3,High
9829cbb2-bf13-4751-ab0b-a7f15954f436,9.06,Low
e0cd5a7b-5260-4473-bfd3-610c46a96693,3.99,Low
b4659bc9-178e-4b8d-8639-9a7b1601eb18,2.11,Low
9a033052-fdb0-4631-a958-ec2d6ef35ad0,4.74,Low
eff20663-0e22-4e28-996d-692d8f9a900e,6.13,Low
6003112a-ccf2-4565-9130-e098f4ef2f1b,4.68,Low
d4ff0f6f-a249-4afa-81fd-e299044156ab,2.35,Low
cbe31fe6-1195-48e0-8362-c410a1e56173,40.91,Medium
c01c45f4-1420-4041-aeca-85478dfbec60,4.43,Low
c751c1ee-e49f-4faa-9a5a-5ee2ace94c14,4.09,Low
6e1c0d8e-f116-4042-ab3c-7e2a8273b35b,10.7,Low
8a23af7c-ef08-43e3-9146-d8c765d782f5,9.58,Low
151f84a5-0a7a-4026-a5dd-1d833db92ede,82.46,High
0d0d60e6-1ce8-426e-8389-2384b065e6c9,3.7,Low
63644fcc-f81d-4371-8f22-466d4a04ffcc,7.32,Low
284afdcf-f84c-48d4-a294-fb42a3c84e3f,3.06,Low
ebf530b2-8895-46dd-97da-6f65c3c987ab,29.12,Low
7de69ea2-2eee-4d83-8b8d-2439bb96ae25,1.91,Low
3208f390-b6ae-4b9f-9cf7-edf9178b9c15,11.19,Low
c26475dc-7b23-4701-881f-a29e81262dba,4.0,Low
65f509ee-4f78-4666-9449-ddb06e049c36,5.39,Low
179e62bd-37ba-4f63-92d7-db6809820f7c,14.95,Low
6ff4da65-4528-4d16-8fc0-61da1e4c0501,5.94,Low
87d30211-dc15-4a65-aed8-4b6005016927,7.52,Low
91f6331a-8b8d-4c8b-86fc-c750fbcf83de,80.01,High
38dbc311-05ee-4d7d-96c4-9290dec96235,6.65,Low
7183ce27-74c4-4578-a26e-17b340688cd1,75.16,High
3fe64d68-62cd-425a-9c1b-b10ea572d580,56.24,Medium
e0b4bf4f-3162-4971-a3fa-4eedbc90a33b,61.79,Medium
3764c293-576f-4e58-9944-272cf1c6bc51,6.22,Low
e17b8d17-e011-420c-91c0-87530b99afaa,15.42,Low
52ebe6cc-0345-4f18-86a2-19e1fc190cc2,3.59,Low
5b0eaca5-4133-435e-927d-7f8411e89c93,60.75,Medium
c1fe26fa-ac1e-49e8-bc19-3d63eade2077,8.38,Low
a2178c6d-1c37-42f8-81ba-4ae48790d6c4,5.05,Low
de354ee0-3dab-468b-b109-d7091553d53b,3.27,Low
4ac59b31-79c5-4511-b225-415944beb6e9,5.86,Low
c6a67256-85ff-4360-8d7c-5c9c22e2caea,68.27,Medium
d3042e8c-abc8-4cc5-8658-8ea4dcc177ca,88.25,High
3e336b06-92d6-4f67-a2d1-1191ed511f52,7.98,Low
2aab0eef-8b12-4b27-adfd-6a720d523663,5.97,Low
672cd28e-cab5-4479-a41e-a7c8a3cc6240,6.83,Low
8132765b-eabd-4786-9bb0-a998027dfbf9,3.83,Low
8090f391-31e0-47a6-b749-c480c7a306f2,5.59,Low
b96cb800-9526-469e-89f9-962c1429b5c5,3.38,Low
386f1f8d-4cc4-4864-8f93-76e0cd9479c7,3.72,Low
2157b0ea-931d-405b-9297-e4c00f4055ff,16.59,Low
29cbc3c8-d54a-4e2d-8853-35ba403458df,7.28,Low
f6a740a1-1b7b-4e20-816e-f1ee499ecf94,20.34,Low
0bb3aec7-40e2-4cfa-b2d3-1fad599c2d99,3.03,Low
ed8ebac9-6362-4e75-9e50-8b58fdce99b7,43.38,Medium
474b5fda-8be2-4153-ae68-aecac03a982b,5.49,Low
7b0ce049-6aa5-47fc-9787-5719dd5e1c63,64.52,Medium
7f827c85-f3bd-44eb-8aa3-eb0e01dfc01b,5.8,Low
0e8bc995-ef8f-4991-b280-169b9ac3f845,69.98,Medium
14c23ef7-171d-4aca-a0c3-f2b94f9e538d,5.65,Low
573a76ec-2109-4e0a-a16f-b7342a642788,22.06,Low
66c5a937-1814-4dec-bfe5-c1c6d58e658a,6.37,Low
5eedc013-21d1-4257-bd6a-482f14390b67,6.02,Low
203afb8e-d0a6-4f14-b93d-b444f83f908f,6.7,Low
b6cc1d40-e710-4290-ab60-12e8a63023c6,4.23,Low
dbb61112-aafd-41a7-ad95-7d882dd28001,2.66,Low
9e509672-2756-4dc0-a7fe-0c8d03af318b,3.4,Low
7c515fd9-f8df-4250-a346-46bd121063e8,5.33,Low
1d6a038d-9384-4682-990d-9d9d0e034d80,2.92,Low
39e98512-9fc3-4780-997b-969e19d3de74,6.44,Low
938f3a65-057e-4db9-8d7f-53c0ddc2a7ad,5.38,Low
