Transaction_ID,Risk_Score_0_100,Actual_Label,Action
11100,6.35,0,ALLOW
11101,44.73,0,BLOCK
11102,2.05,0,ALLOW
11103,14.12,1,ALLOW
11104,26.67,0,BLOCK
11105,2.97,0,ALLOW
11106,57.81,1,BLOCK
11107,66.32,0,BLOCK
11108,3.28,0,ALLOW
11109,38.17,0,BLOCK
11110,58.52,0,BLOCK
11111,3.5,0,ALLOW
11112,35.47,1,BLOCK
11113,2.46,0,ALLOW
11114,0.95,0,ALLOW
11115,8.21,0,ALLOW
11116,2.58,0,ALLOW
11117,5.25,0,ALLOW
11118,53.05,0,BLOCK
11119,3.88,0,ALLOW
11120,3.31,0,ALLOW
11121,5.24,0,ALLOW
11122,4.17,0,ALLOW
11123,27.78,0,BLOCK
11124,3.91,0,ALLOW
11125,5.5,0,ALLOW
11126,3.45,0,ALLOW
11127,4.93,0,ALLOW
11128,6.1,0,ALLOW
11129,3.63,0,ALLOW
11130,3.83,0,ALLOW
11131,3.71,0,ALLOW
11132,2.09,0,ALLOW
11133,1.3,0,ALLOW
11134,55.29,0,BLOCK
11135,4.69,0,ALLOW
11136,94.16,1,BLOCK
11137,3.38,0,ALLOW
11138,5.6,0,ALLOW
11139,3.49,0,ALLOW
11140,67.64,1,BLOCK
11141,33.85,1,BLOCK
11142,3.49,0,ALLOW
11143,3.09,0,ALLOW
11144,3.35,0,ALLOW
11145,28.88,0,BLOCK
11146,22.99,1,BLOCK
11147,52.99,0,BLOCK
11148,1.72,0,ALLOW
11149,5.01,0,ALLOW
11150,4.02,0,ALLOW
11151,1.72,0,ALLOW
11152,3.18,0,ALLOW
11153,1.84,0,ALLOW
11154,4.68,0,ALLOW
11155,2.18,0,ALLOW
11156,6.02,1,ALLOW
11157,31.5,0,BLOCK
11158,4.06,0,ALLOW
11159,5.18,0,ALLOW
11160,3.33,0,ALLOW
11161,5.7,0,ALLOW
11162,37.63,1,BLOCK
11163,7.99,0,ALLOW
11164,4.41,0,ALLOW
11165,5.35,0,ALLOW
11166,4.54,0,ALLOW
11167,2.53,0,ALLOW
11168,4.52,0,ALLOW
11169,4.32,0,ALLOW
11170,6.97,0,ALLOW
11171,94.07,1,BLOCK
11172,1.88,0,ALLOW
11173,3.2,0,ALLOW
11174,4.45,0,ALLOW
11175,6.29,0,ALLOW
11176,3.47,0,ALLOW
11177,5.6,0,ALLOW
11178,1.95,0,ALLOW
11179,4.46,0,ALLOW
11180,1.6,0,ALLOW
11181,3.75,0,ALLOW
11182,0.71,0,ALLOW
11183,0.62,0,ALLOW
11184,4.59,0,ALLOW
11185,2.15,0,ALLOW
11186,59.7,0,BLOCK
11187,3.23,0,ALLOW
11188,52.77,0,BLOCK
11189,4.66,0,ALLOW
11190,3.55,0,ALLOW
11191,2.62,0,ALLOW
11192,3.08,0,ALLOW
11193,4.01,0,ALLOW
11194,5.06,0,ALLOW
11195,3.71,0,ALLOW
11196,7.14,0,ALLOW
11197,1.63,0,ALLOW
11198,1.7,0,ALLOW
11199,3.5,0,ALLOW
11200,39.86,0,BLOCK
11201,3.27,0,ALLOW
11202,4.87,0,ALLOW
11203,36.36,0,BLOCK
11204,0.53,0,ALLOW
11205,6.53,0,ALLOW
11206,1.25,0,ALLOW
11207,5.41,0,ALLOW
11208,2.35,0,ALLOW
11209,9.19,0,ALLOW
11210,2.42,0,ALLOW
11211,2.98,0,ALLOW
11212,2.95,0,ALLOW
11213,4.67,0,ALLOW
11214,4.89,0,ALLOW
11215,8.45,0,ALLOW
11216,6.74,0,ALLOW
11217,2.31,0,ALLOW
11218,63.31,1,BLOCK
11219,4.64,0,ALLOW
11220,0.87,0,ALLOW
11221,1.33,0,ALLOW
11222,5.05,0,ALLOW
11223,2.02,0,ALLOW
11224,8.1,0,ALLOW
11225,52.82,0,BLOCK
11226,5.66,0,ALLOW
11227,51.37,0,BLOCK
11228,1.61,0,ALLOW
11229,2.68,0,ALLOW
11230,7.49,0,ALLOW
11231,4.22,0,ALLOW
11232,32.7,1,BLOCK
11233,26.96,1,BLOCK
11234,33.81,0,BLOCK
11235,3.95,0,ALLOW
11236,4.86,0,ALLOW
11237,3.75,1,ALLOW
11238,6.67,0,ALLOW
11239,2.62,0,ALLOW
11240,3.06,0,ALLOW
11241,4.8,0,ALLOW
11242,3.72,0,ALLOW
11243,6.03,0,ALLOW
11244,5.83,0,ALLOW
11245,1.24,0,ALLOW
11246,2.85,0,ALLOW
11247,10.63,0,ALLOW
11248,4.96,0,ALLOW
11249,2.71,0,ALLOW
11250,53.1,1,BLOCK
11251,3.37,0,ALLOW
11252,14.18,1,ALLOW
11253,2.83,0,ALLOW
11254,84.6,1,BLOCK
11255,31.48,0,BLOCK
11256,1.9,0,ALLOW
11257,2.95,0,ALLOW
11258,53.62,0,BLOCK
11259,3.08,0,ALLOW
11260,2.48,0,ALLOW
11261,3.86,0,ALLOW
11262,7.63,0,ALLOW
11263,7.27,0,ALLOW
11264,1.95,0,ALLOW
11265,0.82,0,ALLOW
11266,3.71,0,ALLOW
11267,3.87,0,ALLOW
11268,64.82,0,BLOCK
11269,31.83,1,BLOCK
11270,3.96,0,ALLOW
11271,5.13,0,ALLOW
11272,60.18,0,BLOCK
11273,5.02,0,ALLOW
11274,5.29,0,ALLOW
11275,29.22,1,BLOCK
11276,2.65,0,ALLOW
11277,8.69,1,ALLOW
11278,4.43,0,ALLOW
11279,2.83,0,ALLOW
11280,2.79,0,ALLOW
11281,3.43,0,ALLOW
11282,1.82,0,ALLOW
11283,4.13,0,ALLOW
11284,1.35,0,ALLOW
11285,4.33,0,ALLOW
11286,15.01,1,ALLOW
11287,4.9,0,ALLOW
11288,5.19,0,ALLOW
11289,3.64,0,ALLOW
11290,0.74,0,ALLOW
11291,1.73,0,ALLOW
11292,53.73,0,BLOCK
11293,6.99,0,ALLOW
11294,5.62,0,ALLOW
11295,5.04,0,ALLOW
11296,6.38,0,ALLOW
11297,3.1,0,ALLOW
11298,20.17,1,BLOCK
11299,3.61,0,ALLOW
11300,62.86,1,BLOCK
11301,45.49,1,BLOCK
11302,4.6,0,ALLOW
11303,1.89,0,ALLOW
11304,42.83,0,BLOCK
11305,4.13,1,ALLOW
11306,4.27,1,ALLOW
11307,5.65,0,ALLOW
11308,7.22,0,ALLOW
11309,2.75,0,ALLOW
11310,8.0,0,ALLOW
11311,2.94,0,ALLOW
11312,78.83,1,BLOCK
11313,4.75,0,ALLOW
11314,4.41,0,ALLOW
11315,7.66,0,ALLOW
11316,1.96,0,ALLOW
11317,5.98,0,ALLOW
11318,6.83,0,ALLOW
11319,2.31,0,ALLOW
11320,3.5,0,ALLOW
11321,9.39,1,ALLOW
11322,35.99,0,BLOCK
11323,3.9,0,ALLOW
11324,6.65,0,ALLOW
11325,4.87,0,ALLOW
11326,3.16,0,ALLOW
11327,5.12,0,ALLOW
11328,4.77,0,ALLOW
11329,2.95,0,ALLOW
11330,17.91,1,BLOCK
11331,6.99,0,ALLOW
11332,4.52,0,ALLOW
11333,1.82,0,ALLOW
11334,5.27,0,ALLOW
11335,3.74,0,ALLOW
11336,6.36,0,ALLOW
11337,37.66,0,BLOCK
11338,72.89,1,BLOCK
11339,2.53,0,ALLOW
11340,1.68,1,ALLOW
11341,29.99,0,BLOCK
11342,2.7,0,ALLOW
11343,3.28,0,ALLOW
11344,3.0,1,ALLOW
11345,4.59,0,ALLOW
11346,4.44,0,ALLOW
11347,38.38,1,BLOCK
11348,3.27,1,ALLOW
11349,3.58,0,ALLOW
11350,3.8,0,ALLOW
11351,5.26,0,ALLOW
11352,3.43,0,ALLOW
11353,5.06,0,ALLOW
11354,46.64,0,BLOCK
11355,4.31,0,ALLOW
11356,4.78,0,ALLOW
11357,1.17,0,ALLOW
11358,1.74,1,ALLOW
11359,4.1,0,ALLOW
11360,2.37,0,ALLOW
11361,19.05,1,BLOCK
11362,4.65,0,ALLOW
11363,2.62,0,ALLOW
11364,7.04,0,ALLOW
11365,2.9,0,ALLOW
11366,1.06,0,ALLOW
11367,3.15,0,ALLOW
11368,3.32,0,ALLOW
11369,2.35,0,ALLOW
11370,1.98,0,ALLOW
11371,53.2,0,BLOCK
11372,33.5,1,BLOCK
11373,3.24,0,ALLOW
11374,3.62,0,ALLOW
11375,34.81,1,BLOCK
11376,3.34,1,ALLOW
11377,3.03,0,ALLOW
11378,3.22,0,ALLOW
11379,5.54,0,ALLOW
11380,29.44,0,BLOCK
11381,4.15,0,ALLOW
11382,1.54,0,ALLOW
11383,3.45,0,ALLOW
11384,5.28,0,ALLOW
11385,3.15,0,ALLOW
11386,3.1,0,ALLOW
11387,3.77,0,ALLOW
11388,6.57,0,ALLOW
11389,4.97,0,ALLOW
11390,4.6,0,ALLOW
11391,37.15,1,BLOCK
11392,17.52,1,BLOCK
11393,3.07,1,ALLOW
11394,1.54,0,ALLOW
11395,3.01,0,ALLOW
11396,5.14,0,ALLOW
11397,47.47,1,BLOCK
11398,3.4,0,ALLOW
11399,50.86,0,BLOCK
11400,3.34,0,ALLOW
11401,2.63,0,ALLOW
11402,3.03,0,ALLOW
11403,3.66,1,ALLOW
11404,7.16,0,ALLOW
11405,42.67,1,BLOCK
11406,7.96,0,ALLOW
11407,2.4,0,ALLOW
11408,3.52,0,ALLOW
11409,42.25,0,BLOCK
11410,36.1,1,BLOCK
11411,1.01,0,ALLOW
11412,3.83,0,ALLOW
11413,1.62,0,ALLOW
11414,0.25,0,ALLOW
11415,3.26,0,ALLOW
11416,1.23,0,ALLOW
11417,32.48,0,BLOCK
11418,1.61,0,ALLOW
11419,3.97,0,ALLOW
11420,68.29,0,BLOCK
11421,2.78,0,ALLOW
11422,15.55,1,ALLOW
11423,2.89,0,ALLOW
11424,5.88,0,ALLOW
11425,2.67,0,ALLOW
11426,4.88,0,ALLOW
11427,3.25,0,ALLOW
11428,3.64,0,ALLOW
11429,58.59,1,BLOCK
11430,2.25,0,ALLOW
11431,3.16,0,ALLOW
11432,43.26,1,BLOCK
11433,3.25,0,ALLOW
11434,1.77,0,ALLOW
11435,54.59,0,BLOCK
11436,8.03,0,ALLOW
11437,6.42,0,ALLOW
11438,2.81,0,ALLOW
11439,4.54,0,ALLOW
11440,5.28,0,ALLOW
11441,2.62,0,ALLOW
11442,2.7,0,ALLOW
11443,4.97,0,ALLOW
11444,3.56,0,ALLOW
11445,3.09,0,ALLOW
11446,40.61,0,BLOCK
11447,1.61,0,ALLOW
11448,4.53,0,ALLOW
11449,3.68,0,ALLOW
11450,17.39,0,BLOCK
11451,5.36,0,ALLOW
11452,2.08,0,ALLOW
11453,3.47,0,ALLOW
11454,4.94,0,ALLOW
11455,1.41,0,ALLOW
11456,5.78,0,ALLOW
11457,7.44,0,ALLOW
11458,3.92,0,ALLOW
11459,2.73,0,ALLOW
11460,16.03,1,ALLOW
11461,3.87,0,ALLOW
11462,2.22,0,ALLOW
11463,8.17,1,ALLOW
11464,2.53,0,ALLOW
11465,3.46,0,ALLOW
11466,3.1,0,ALLOW
11467,68.37,0,BLOCK
11468,2.71,0,ALLOW
11469,3.08,0,ALLOW
11470,2.93,0,ALLOW
11471,2.78,0,ALLOW
11472,5.0,0,ALLOW
11473,6.0,0,ALLOW
11474,1.59,0,ALLOW
11475,4.14,0,ALLOW
11476,51.98,0,BLOCK
11477,4.44,0,ALLOW
11478,2.91,0,ALLOW
11479,3.02,1,ALLOW
11480,3.47,0,ALLOW
11481,3.07,0,ALLOW
11482,2.06,0,ALLOW
11483,2.6,0,ALLOW
11484,3.54,0,ALLOW
11485,47.74,0,BLOCK
11486,14.42,1,ALLOW
11487,14.64,1,ALLOW
11488,13.8,1,ALLOW
11489,5.37,0,ALLOW
11490,6.51,0,ALLOW
11491,6.96,0,ALLOW
11492,1.34,0,ALLOW
11493,4.7,0,ALLOW
11494,4.79,0,ALLOW
11495,41.42,0,BLOCK
11496,3.43,0,ALLOW
11497,28.48,1,BLOCK
11498,35.28,0,BLOCK
11499,4.22,0,ALLOW
11500,4.46,0,ALLOW
11501,60.95,0,BLOCK
11502,2.78,0,ALLOW
11503,52.43,0,BLOCK
11504,0.77,0,ALLOW
11505,67.73,0,BLOCK
11506,4.52,0,ALLOW
11507,4.42,1,ALLOW
11508,2.23,0,ALLOW
11509,1.33,0,ALLOW
11510,5.48,0,ALLOW
11511,4.79,0,ALLOW
11512,19.08,0,BLOCK
11513,2.71,0,ALLOW
11514,48.35,1,BLOCK
11515,5.18,0,ALLOW
11516,3.87,0,ALLOW
11517,39.56,1,BLOCK
11518,16.32,1,ALLOW
11519,2.72,1,ALLOW
11520,1.41,0,ALLOW
11521,2.13,0,ALLOW
11522,2.61,0,ALLOW
11523,2.89,0,ALLOW
11524,7.69,0,ALLOW
11525,4.73,0,ALLOW
11526,1.15,0,ALLOW
11527,5.19,0,ALLOW
11528,6.0,0,ALLOW
11529,3.44,0,ALLOW
11530,4.03,0,ALLOW
11531,1.65,0,ALLOW
11532,1.94,0,ALLOW
11533,2.8,0,ALLOW
11534,3.76,0,ALLOW
11535,5.78,0,ALLOW
11536,2.46,0,ALLOW
11537,2.38,0,ALLOW
11538,5.95,0,ALLOW
11539,6.06,0,ALLOW
11540,6.32,1,ALLOW
11541,38.12,1,BLOCK
11542,42.07,0,BLOCK
11543,2.8,0,ALLOW
11544,2.49,0,ALLOW
11545,63.08,0,BLOCK
11546,52.03,1,BLOCK
11547,0.94,0,ALLOW
11548,3.96,0,ALLOW
11549,0.94,0,ALLOW
11550,1.0,0,ALLOW
11551,5.31,0,ALLOW
11552,5.59,1,ALLOW
11553,4.81,0,ALLOW
11554,2.77,0,ALLOW
11555,29.5,1,BLOCK
11556,36.54,0,BLOCK
11557,3.94,0,ALLOW
11558,3.17,0,ALLOW
11559,52.63,1,BLOCK
11560,4.35,0,ALLOW
11561,14.72,1,ALLOW
11562,3.63,0,ALLOW
11563,2.84,0,ALLOW
11564,5.79,0,ALLOW
11565,5.13,0,ALLOW
11566,4.38,0,ALLOW
11567,2.7,0,ALLOW
11568,28.44,1,BLOCK
11569,3.82,0,ALLOW
11570,2.13,0,ALLOW
11571,5.02,0,ALLOW
11572,4.36,0,ALLOW
11573,2.5,0,ALLOW
11574,5.48,0,ALLOW
11575,24.52,1,BLOCK
11576,3.44,0,ALLOW
11577,4.09,0,ALLOW
11578,3.37,0,ALLOW
11579,5.81,0,ALLOW
11580,11.51,1,ALLOW
11581,4.03,0,ALLOW
11582,3.62,1,ALLOW
11583,2.3,1,ALLOW
11584,3.48,0,ALLOW
11585,6.19,0,ALLOW
11586,3.08,0,ALLOW
11587,6.3,0,ALLOW
11588,15.89,1,ALLOW
11589,3.38,0,ALLOW
11590,1.15,0,ALLOW
11591,5.06,0,ALLOW
11592,1.3,0,ALLOW
11593,1.92,0,ALLOW
11594,34.48,0,BLOCK
11595,2.02,0,ALLOW
11596,53.68,0,BLOCK
11597,5.08,0,ALLOW
11598,29.43,1,BLOCK
11599,1.78,0,ALLOW
11600,3.52,0,ALLOW
11601,36.32,0,BLOCK
11602,2.65,0,ALLOW
11603,2.47,0,ALLOW
11604,9.99,1,ALLOW
11605,4.34,0,ALLOW
11606,15.93,0,ALLOW
11607,4.85,0,ALLOW
11608,6.02,0,ALLOW
11609,22.05,0,BLOCK
11610,2.6,0,ALLOW
11611,3.83,0,ALLOW
11612,26.74,0,BLOCK
11613,1.79,0,ALLOW
11614,4.46,0,ALLOW
11615,1.9,0,ALLOW
11616,2.06,0,ALLOW
11617,41.55,1,BLOCK
11618,35.72,0,BLOCK
11619,1.22,0,ALLOW
11620,5.16,0,ALLOW
11621,42.84,0,BLOCK
11622,4.2,0,ALLOW
11623,40.13,1,BLOCK
11624,50.07,0,BLOCK
11625,0.72,0,ALLOW
11626,4.97,0,ALLOW
11627,15.49,1,ALLOW
11628,6.2,0,ALLOW
11629,5.08,0,ALLOW
11630,7.15,0,ALLOW
11631,3.45,0,ALLOW
11632,3.96,0,ALLOW
11633,3.64,0,ALLOW
11634,6.02,0,ALLOW
11635,0.75,0,ALLOW
11636,3.62,0,ALLOW
11637,1.82,0,ALLOW
11638,2.61,0,ALLOW
11639,4.44,0,ALLOW
11640,1.72,0,ALLOW
11641,3.87,0,ALLOW
11642,6.04,0,ALLOW
11643,4.09,0,ALLOW
11644,53.83,0,BLOCK
11645,10.53,1,ALLOW
11646,0.94,0,ALLOW
11647,6.45,0,ALLOW
11648,17.7,1,BLOCK
11649,1.95,0,ALLOW
11650,7.89,0,ALLOW
11651,0.94,0,ALLOW
11652,6.07,0,ALLOW
11653,5.9,0,ALLOW
11654,4.65,0,ALLOW
11655,5.47,1,ALLOW
11656,2.92,0,ALLOW
11657,7.31,1,ALLOW
11658,25.66,0,BLOCK
11659,69.9,1,BLOCK
11660,4.84,0,ALLOW
11661,2.94,0,ALLOW
11662,9.08,0,ALLOW
11663,13.32,1,ALLOW
11664,5.39,0,ALLOW
11665,1.28,0,ALLOW
11666,3.18,0,ALLOW
11667,1.93,0,ALLOW
11668,4.48,0,ALLOW
11669,2.07,0,ALLOW
11670,2.12,0,ALLOW
11671,53.89,1,BLOCK
11672,2.5,0,ALLOW
11673,4.72,0,ALLOW
11674,2.22,0,ALLOW
11675,3.09,0,ALLOW
11676,54.45,0,BLOCK
11677,3.31,0,ALLOW
11678,32.39,1,BLOCK
11679,4.45,0,ALLOW
11680,2.45,0,ALLOW
11681,4.09,0,ALLOW
11682,5.17,0,ALLOW
11683,29.34,1,BLOCK
11684,1.79,0,ALLOW
11685,3.92,0,ALLOW
11686,3.43,0,ALLOW
11687,5.41,0,ALLOW
11688,4.37,0,ALLOW
11689,3.99,0,ALLOW
11690,15.5,1,ALLOW
11691,7.25,1,ALLOW
11692,17.46,1,BLOCK
11693,2.32,0,ALLOW
11694,1.43,0,ALLOW
11695,2.46,0,ALLOW
11696,5.09,0,ALLOW
11697,3.17,0,ALLOW
11698,17.63,1,BLOCK
11699,15.41,1,ALLOW
11700,6.04,0,ALLOW
11701,1.55,0,ALLOW
11702,0.91,0,ALLOW
11703,3.3,0,ALLOW
11704,2.27,0,ALLOW
11705,3.4,0,ALLOW
11706,7.6,0,ALLOW
11707,1.4,0,ALLOW
11708,4.0,0,ALLOW
11709,10.08,1,ALLOW
11710,51.19,0,BLOCK
11711,3.02,0,ALLOW
11712,2.08,0,ALLOW
11713,2.94,0,ALLOW
11714,2.93,0,ALLOW
11715,49.72,1,BLOCK
11716,1.38,0,ALLOW
11717,39.68,0,BLOCK
11718,7.48,1,ALLOW
11719,2.21,0,ALLOW
11720,2.01,0,ALLOW
11721,2.26,0,ALLOW
11722,6.21,1,ALLOW
11723,54.43,0,BLOCK
11724,51.75,0,BLOCK
11725,4.11,0,ALLOW
11726,2.16,0,ALLOW
11727,15.78,1,ALLOW
11728,3.12,0,ALLOW
11729,91.36,1,BLOCK
11730,12.83,1,ALLOW
11731,4.06,0,ALLOW
11732,5.75,0,ALLOW
11733,3.54,0,ALLOW
11734,4.42,0,ALLOW
11735,2.85,0,ALLOW
11736,5.13,0,ALLOW
11737,8.12,0,ALLOW
11738,4.99,0,ALLOW
11739,21.72,0,BLOCK
11740,22.9,0,BLOCK
11741,4.25,0,ALLOW
11742,1.93,0,ALLOW
11743,6.67,0,ALLOW
11744,2.67,0,ALLOW
11745,29.15,0,BLOCK
11746,5.06,0,ALLOW
11747,68.67,1,BLOCK
11748,3.91,0,ALLOW
11749,6.3,0,ALLOW
11750,3.1,0,ALLOW
11751,89.95,1,BLOCK
11752,13.18,1,ALLOW
11753,4.76,0,ALLOW
11754,21.52,1,BLOCK
11755,2.38,0,ALLOW
11756,2.63,0,ALLOW
11757,11.45,1,ALLOW
11758,3.0,0,ALLOW
11759,1.83,0,ALLOW
11760,1.92,0,ALLOW
11761,2.14,0,ALLOW
11762,2.47,0,ALLOW
11763,3.93,0,ALLOW
11764,1.77,0,ALLOW
11765,2.53,0,ALLOW
11766,2.88,0,ALLOW
11767,3.79,0,ALLOW
11768,3.07,0,ALLOW
11769,4.98,0,ALLOW
11770,3.04,0,ALLOW
11771,3.42,0,ALLOW
11772,24.81,0,BLOCK
11773,2.48,0,ALLOW
11774,1.6,0,ALLOW
11775,3.94,0,ALLOW
11776,26.68,1,BLOCK
11777,40.65,1,BLOCK
11778,8.31,1,ALLOW
11779,2.28,0,ALLOW
11780,17.75,1,BLOCK
11781,3.91,0,ALLOW
11782,3.93,0,ALLOW
11783,4.3,0,ALLOW
11784,4.47,0,ALLOW
11785,6.85,0,ALLOW
11786,14.74,1,ALLOW
11787,49.71,0,BLOCK
11788,40.51,0,BLOCK
11789,41.51,1,BLOCK
11790,16.17,1,ALLOW
11791,2.51,0,ALLOW
11792,6.29,0,ALLOW
11793,13.51,1,ALLOW
11794,5.63,0,ALLOW
11795,0.88,0,ALLOW
11796,17.17,1,BLOCK
11797,4.83,0,ALLOW
11798,56.28,0,BLOCK
11799,36.34,1,BLOCK
11800,6.65,0,ALLOW
11801,3.24,0,ALLOW
11802,14.95,1,ALLOW
11803,5.65,1,ALLOW
11804,2.16,0,ALLOW
11805,5.54,0,ALLOW
11806,2.38,0,ALLOW
11807,4.03,0,ALLOW
11808,65.21,0,BLOCK
11809,4.88,0,ALLOW
11810,45.94,0,BLOCK
11811,3.03,1,ALLOW
11812,3.55,0,ALLOW
11813,3.56,0,ALLOW
11814,1.98,0,ALLOW
11815,65.56,0,BLOCK
11816,4.01,0,ALLOW
11817,1.13,0,ALLOW
11818,13.56,1,ALLOW
11819,4.26,0,ALLOW
11820,3.69,1,ALLOW
11821,50.54,0,BLOCK
11822,4.63,0,ALLOW
11823,5.23,0,ALLOW
11824,3.52,0,ALLOW
11825,67.02,0,BLOCK
11826,5.53,0,ALLOW
11827,2.33,0,ALLOW
11828,7.41,0,ALLOW
11829,4.87,0,ALLOW
11830,4.68,0,ALLOW
11831,1.85,0,ALLOW
11832,4.32,0,ALLOW
11833,12.94,1,ALLOW
11834,3.31,1,ALLOW
11835,3.93,0,ALLOW
11836,22.0,0,BLOCK
11837,6.99,0,ALLOW
11838,2.02,0,ALLOW
11839,1.4,0,ALLOW
11840,1.41,0,ALLOW
11841,37.36,1,BLOCK
11842,5.33,0,ALLOW
11843,3.21,0,ALLOW
11844,3.72,0,ALLOW
11845,2.76,0,ALLOW
11846,5.74,0,ALLOW
11847,3.5,0,ALLOW
11848,4.08,0,ALLOW
11849,8.56,1,ALLOW
11850,3.28,0,ALLOW
11851,28.7,1,BLOCK
11852,4.8,0,ALLOW
11853,1.57,0,ALLOW
11854,3.87,0,ALLOW
11855,5.56,0,ALLOW
11856,1.65,0,ALLOW
11857,9.03,1,ALLOW
11858,3.75,0,ALLOW
11859,2.62,0,ALLOW
11860,5.93,0,ALLOW
11861,3.79,0,ALLOW
11862,3.36,0,ALLOW
11863,4.2,0,ALLOW
11864,1.44,0,ALLOW
11865,0.79,0,ALLOW
11866,6.96,0,ALLOW
11867,1.16,0,ALLOW
11868,4.97,0,ALLOW
11869,3.57,0,ALLOW
11870,4.62,0,ALLOW
11871,3.2,0,ALLOW
11872,3.39,0,ALLOW
11873,6.86,0,ALLOW
11874,54.62,0,BLOCK
11875,4.55,0,ALLOW
11876,1.84,0,ALLOW
11877,3.47,0,ALLOW
11878,15.6,1,ALLOW
11879,3.37,0,ALLOW
11880,4.39,0,ALLOW
11881,5.73,0,ALLOW
11882,33.94,0,BLOCK
11883,3.8,0,ALLOW
11884,53.83,0,BLOCK
11885,2.02,0,ALLOW
11886,16.48,1,ALLOW
11887,3.21,0,ALLOW
11888,61.85,0,BLOCK
11889,4.28,0,ALLOW
11890,3.02,0,ALLOW
11891,2.12,0,ALLOW
11892,5.77,0,ALLOW
11893,2.99,0,ALLOW
11894,4.09,0,ALLOW
11895,6.97,0,ALLOW
11896,5.57,0,ALLOW
11897,6.94,0,ALLOW
11898,3.28,0,ALLOW
11899,9.38,1,ALLOW
11900,29.16,0,BLOCK
11901,3.49,0,ALLOW
11902,2.68,0,ALLOW
11903,1.71,0,ALLOW
11904,19.19,1,BLOCK
11905,2.85,0,ALLOW
11906,60.43,0,BLOCK
11907,3.43,0,ALLOW
11908,3.43,0,ALLOW
11909,4.44,0,ALLOW
11910,1.95,0,ALLOW
11911,6.69,1,ALLOW
11912,27.36,0,BLOCK
11913,5.17,0,ALLOW
11914,3.06,0,ALLOW
11915,3.75,0,ALLOW
11916,1.25,0,ALLOW
11917,35.36,0,BLOCK
11918,3.43,0,ALLOW
11919,37.92,1,BLOCK
11920,3.53,1,ALLOW
11921,0.87,0,ALLOW
11922,3.51,0,ALLOW
11923,26.88,0,BLOCK
11924,5.35,0,ALLOW
11925,2.68,0,ALLOW
11926,5.39,0,ALLOW
11927,20.6,0,BLOCK
11928,4.21,0,ALLOW
11929,32.37,1,BLOCK
11930,34.47,0,BLOCK
11931,3.65,0,ALLOW
11932,4.25,0,ALLOW
11933,92.03,1,BLOCK
11934,3.82,0,ALLOW
11935,59.53,1,BLOCK
11936,2.43,0,ALLOW
11937,27.11,1,BLOCK
11938,2.11,0,ALLOW
11939,2.47,0,ALLOW
11940,2.45,0,ALLOW
11941,3.15,0,ALLOW
11942,6.88,0,ALLOW
11943,3.0,0,ALLOW
11944,1.48,0,ALLOW
11945,36.56,0,BLOCK
11946,4.53,0,ALLOW
11947,2.96,0,ALLOW
11948,7.06,0,ALLOW
11949,2.58,0,ALLOW
11950,3.33,1,ALLOW
11951,3.59,0,ALLOW
11952,61.2,1,BLOCK
11953,40.74,1,BLOCK
11954,18.59,1,BLOCK
11955,6.76,0,ALLOW
11956,5.13,0,ALLOW
11957,3.42,0,ALLOW
11958,4.27,0,ALLOW
11959,22.06,1,BLOCK
11960,5.93,0,ALLOW
11961,84.39,1,BLOCK
11962,2.13,0,ALLOW
11963,5.37,0,ALLOW
11964,3.16,0,ALLOW
11965,15.09,1,ALLOW
11966,1.7,0,ALLOW
11967,3.61,0,ALLOW
11968,58.81,1,BLOCK
11969,2.24,0,ALLOW
11970,2.66,0,ALLOW
11971,7.96,0,ALLOW
11972,90.06,1,BLOCK
11973,6.16,0,ALLOW
11974,3.52,0,ALLOW
11975,4.04,0,ALLOW
11976,63.93,0,BLOCK
11977,1.81,0,ALLOW
11978,15.04,1,ALLOW
11979,4.04,0,ALLOW
11980,11.9,1,ALLOW
11981,3.96,0,ALLOW
11982,5.51,0,ALLOW
11983,2.81,0,ALLOW
11984,2.45,0,ALLOW
11985,2.81,0,ALLOW
11986,3.01,0,ALLOW
11987,1.4,0,ALLOW
11988,1.61,0,ALLOW
11989,6.0,0,ALLOW
11990,0.59,0,ALLOW
11991,2.28,0,ALLOW
11992,3.55,0,ALLOW
11993,3.42,0,ALLOW
11994,3.24,0,ALLOW
11995,2.7,0,ALLOW
11996,11.23,1,ALLOW
11997,5.79,1,ALLOW
11998,10.58,1,ALLOW
11999,3.07,0,ALLOW
12000,2.47,0,ALLOW
12001,1.91,0,ALLOW
12002,3.29,0,ALLOW
12003,90.32,1,BLOCK
12004,5.37,0,ALLOW
12005,35.19,0,BLOCK
12006,41.77,0,BLOCK
12007,2.71,0,ALLOW
12008,31.8,0,BLOCK
12009,4.51,0,ALLOW
12010,3.3,0,ALLOW
12011,2.3,0,ALLOW
12012,1.36,0,ALLOW
12013,4.75,0,ALLOW
12014,3.62,0,ALLOW
12015,3.23,0,ALLOW
12016,5.23,0,ALLOW
12017,4.87,0,ALLOW
12018,3.97,0,ALLOW
12019,0.59,0,ALLOW
12020,2.18,0,ALLOW
12021,5.97,0,ALLOW
12022,4.95,0,ALLOW
12023,1.92,0,ALLOW
12024,4.04,0,ALLOW
12025,10.02,1,ALLOW
12026,1.79,0,ALLOW
12027,2.26,0,ALLOW
12028,12.91,1,ALLOW
12029,2.49,0,ALLOW
12030,33.22,0,BLOCK
