Transaction_ID,Risk_Score_0_100,Actual_Label,Action
12228,2.97,0,ALLOW
12229,4.34,0,BLOCK
12230,3.6,1,BLOCK
12231,5.21,0,BLOCK
12232,3.22,0,ALLOW
12233,2.24,1,ALLOW
12234,2.76,0,ALLOW
12235,1.8,0,ALLOW
12236,3.02,0,ALLOW
12237,2.7,1,ALLOW
12238,1.89,1,ALLOW
12239,6.26,0,BLOCK
12240,3.29,0,ALLOW
12241,1.49,1,ALLOW
12242,9.91,0,BLOCK
12243,4.34,1,BLOCK
12244,3.91,0,BLOCK
12245,4.5,0,BLOCK
12246,6.46,0,BLOCK
12247,3.51,0,BLOCK
12248,1.54,0,ALLOW
12249,2.12,0,ALLOW
12250,2.87,0,ALLOW
12251,4.75,0,BLOCK
12252,8.48,1,BLOCK
12253,4.45,0,BLOCK
12254,2.04,1,ALLOW
12255,4.47,0,BLOCK
12256,1.61,0,ALLOW
12257,5.48,0,BLOCK
12258,4.11,0,BLOCK
12259,1.89,1,ALLOW
12260,3.0,0,ALLOW
12261,4.51,0,BLOCK
12262,29.35,1,BLOCK
12263,2.14,0,ALLOW
12264,1.8,0,ALLOW
12265,4.67,0,BLOCK
12266,1.33,1,ALLOW
12267,2.37,0,ALLOW
12268,4.82,0,BLOCK
12269,2.48,0,ALLOW
12270,2.98,0,ALLOW
12271,4.23,0,BLOCK
12272,1.39,0,ALLOW
12273,3.88,0,BLOCK
12274,1.32,0,ALLOW
12275,1.62,0,ALLOW
12276,2.04,1,ALLOW
12277,2.82,0,ALLOW
12278,2.25,0,ALLOW
12279,3.05,0,ALLOW
12280,2.61,0,ALLOW
12281,3.4,0,ALLOW
12282,3.35,1,ALLOW
12283,4.17,0,BLOCK
12284,7.51,0,BLOCK
12285,2.42,0,ALLOW
12286,1.59,0,ALLOW
12287,3.97,0,BLOCK
12288,1.75,0,ALLOW
12289,3.06,0,ALLOW
12290,2.8,0,ALLOW
12291,1.48,0,ALLOW
12292,2.63,1,ALLOW
12293,3.43,0,ALLOW
12294,8.09,1,BLOCK
12295,3.16,0,ALLOW
12296,1.81,0,ALLOW
12297,3.7,0,BLOCK
12298,2.54,0,ALLOW
12299,4.22,0,BLOCK
12300,4.01,0,BLOCK
12301,1.91,0,ALLOW
12302,4.28,0,BLOCK
12303,1.43,1,ALLOW
12304,1.55,1,ALLOW
12305,2.36,1,ALLOW
12306,1.37,0,ALLOW
12307,2.65,1,ALLOW
12308,11.49,0,BLOCK
12309,2.33,0,ALLOW
12310,2.13,0,ALLOW
12311,2.19,0,ALLOW
12312,1.63,0,ALLOW
12313,5.14,0,BLOCK
12314,2.3,0,ALLOW
12315,8.56,0,BLOCK
12316,4.08,0,BLOCK
12317,1.8,1,ALLOW
12318,2.94,0,ALLOW
12319,2.01,1,ALLOW
12320,2.84,0,ALLOW
12321,3.2,0,ALLOW
12322,2.59,0,ALLOW
12323,8.81,0,BLOCK
12324,4.49,1,BLOCK
12325,1.33,0,ALLOW
12326,1.82,0,ALLOW
12327,4.89,0,BLOCK
12328,4.19,0,BLOCK
12329,3.61,0,BLOCK
12330,1.2,0,ALLOW
12331,1.59,0,ALLOW
12332,5.02,0,BLOCK
12333,3.37,1,ALLOW
12334,1.45,0,ALLOW
12335,5.63,0,BLOCK
12336,2.46,0,ALLOW
12337,2.77,0,ALLOW
12338,3.57,0,BLOCK
12339,2.87,1,ALLOW
12340,3.95,1,BLOCK
12341,5.01,1,BLOCK
12342,1.19,0,ALLOW
12343,9.61,0,BLOCK
12344,3.58,0,BLOCK
12345,4.09,0,BLOCK
12346,6.56,0,BLOCK
12347,2.9,0,ALLOW
12348,5.92,0,BLOCK
12349,1.98,0,ALLOW
12350,2.23,0,ALLOW
12351,3.23,0,ALLOW
12352,2.53,0,ALLOW
12353,5.92,0,BLOCK
12354,4.37,0,BLOCK
12355,3.99,0,BLOCK
12356,2.42,1,ALLOW
12357,5.07,0,BLOCK
12358,5.28,1,BLOCK
12359,5.09,0,BLOCK
12360,3.02,0,ALLOW
12361,2.62,0,ALLOW
12362,3.04,0,ALLOW
12363,3.49,0,BLOCK
12364,3.68,0,BLOCK
12365,8.35,0,BLOCK
12366,6.49,0,BLOCK
12367,4.1,1,BLOCK
12368,1.26,0,ALLOW
12369,6.49,0,BLOCK
12370,6.36,0,BLOCK
12371,2.77,0,ALLOW
12372,5.51,1,BLOCK
12373,6.58,0,BLOCK
12374,2.83,0,ALLOW
12375,1.23,0,ALLOW
12376,3.47,0,ALLOW
12377,5.02,0,BLOCK
12378,1.54,0,ALLOW
12379,2.01,0,ALLOW
12380,9.28,0,BLOCK
12381,2.95,0,ALLOW
12382,3.61,0,BLOCK
12383,1.23,1,ALLOW
12384,6.01,0,BLOCK
12385,4.02,0,BLOCK
12386,2.7,0,ALLOW
12387,3.54,0,BLOCK
12388,5.29,0,BLOCK
12389,3.73,0,BLOCK
12390,1.34,1,ALLOW
12391,2.99,0,ALLOW
12392,5.95,0,BLOCK
12393,1.75,1,ALLOW
12394,3.37,0,ALLOW
12395,7.76,1,BLOCK
12396,1.65,0,ALLOW
12397,2.62,1,ALLOW
12398,2.73,0,ALLOW
12399,2.37,0,ALLOW
12400,2.56,0,ALLOW
12401,2.46,0,ALLOW
12402,3.98,0,BLOCK
12403,2.57,0,ALLOW
12404,2.31,0,ALLOW
12405,4.18,1,BLOCK
12406,1.95,0,ALLOW
12407,1.94,0,ALLOW
12408,5.57,0,BLOCK
12409,3.09,0,ALLOW
12410,5.95,1,BLOCK
12411,2.49,1,ALLOW
12412,4.35,0,BLOCK
12413,1.77,0,ALLOW
12414,2.92,0,ALLOW
12415,1.44,0,ALLOW
12416,1.36,0,ALLOW
12417,1.21,0,ALLOW
12418,4.43,0,BLOCK
12419,2.67,0,ALLOW
12420,8.48,0,BLOCK
12421,8.1,1,BLOCK
12422,2.77,0,ALLOW
12423,1.52,0,ALLOW
12424,3.81,1,BLOCK
12425,5.05,0,BLOCK
12426,2.72,0,ALLOW
12427,4.28,0,BLOCK
12428,5.92,1,BLOCK
12429,4.19,1,BLOCK
12430,2.55,0,ALLOW
12431,2.16,1,ALLOW
12432,2.05,0,ALLOW
12433,2.83,1,ALLOW
12434,3.03,0,ALLOW
12435,2.58,0,ALLOW
12436,4.42,0,BLOCK
12437,3.28,0,ALLOW
12438,7.07,1,BLOCK
12439,10.27,0,BLOCK
12440,1.83,0,ALLOW
12441,3.27,0,ALLOW
12442,3.39,0,ALLOW
12443,1.62,0,ALLOW
12444,2.13,1,ALLOW
12445,21.08,1,BLOCK
12446,3.35,0,ALLOW
12447,3.36,0,ALLOW
12448,12.51,0,BLOCK
12449,2.65,0,ALLOW
12450,3.16,0,ALLOW
12451,5.16,0,BLOCK
12452,2.28,1,ALLOW
12453,1.87,0,ALLOW
12454,3.32,0,ALLOW
12455,6.48,0,BLOCK
12456,2.39,0,ALLOW
12457,5.47,0,BLOCK
12458,2.2,1,ALLOW
12459,3.5,0,BLOCK
12460,6.38,0,BLOCK
12461,3.33,0,ALLOW
12462,2.38,0,ALLOW
12463,4.01,1,BLOCK
12464,2.46,0,ALLOW
12465,5.59,0,BLOCK
12466,2.7,0,ALLOW
12467,1.88,0,ALLOW
12468,8.74,0,BLOCK
12469,5.49,0,BLOCK
12470,5.71,0,BLOCK
12471,1.84,0,ALLOW
12472,1.87,0,ALLOW
12473,3.33,0,ALLOW
12474,6.33,0,BLOCK
12475,7.48,0,BLOCK
12476,2.18,0,ALLOW
12477,3.05,1,ALLOW
12478,2.36,1,ALLOW
12479,1.33,0,ALLOW
12480,4.81,0,BLOCK
12481,6.03,1,BLOCK
12482,4.63,0,BLOCK
12483,5.29,0,BLOCK
12484,4.26,0,BLOCK
12485,3.23,0,ALLOW
12486,7.08,0,BLOCK
12487,2.13,0,ALLOW
12488,2.85,0,ALLOW
12489,4.64,0,BLOCK
12490,3.51,0,BLOCK
12491,6.12,0,BLOCK
12492,4.16,0,BLOCK
12493,4.18,0,BLOCK
12494,5.2,0,BLOCK
12495,6.32,0,BLOCK
12496,3.62,0,BLOCK
12497,1.97,1,ALLOW
12498,4.34,0,BLOCK
12499,1.91,0,ALLOW
12500,4.13,0,BLOCK
12501,3.01,0,ALLOW
12502,5.09,0,BLOCK
12503,2.98,0,ALLOW
12504,7.02,0,BLOCK
12505,22.66,1,BLOCK
12506,4.14,0,BLOCK
12507,1.83,0,ALLOW
12508,1.4,0,ALLOW
12509,4.92,0,BLOCK
12510,2.51,1,ALLOW
12511,4.55,0,BLOCK
12512,1.26,1,ALLOW
12513,3.0,0,ALLOW
12514,6.18,0,BLOCK
12515,2.35,0,ALLOW
12516,6.09,1,BLOCK
12517,3.85,0,BLOCK
12518,4.47,0,BLOCK
12519,6.42,0,BLOCK
12520,2.9,0,ALLOW
12521,5.97,0,BLOCK
12522,1.98,0,ALLOW
12523,3.05,0,ALLOW
12524,6.64,0,BLOCK
12525,4.42,0,BLOCK
12526,3.28,0,ALLOW
12527,1.18,0,ALLOW
12528,1.78,0,ALLOW
12529,2.33,0,ALLOW
12530,2.59,0,ALLOW
12531,2.19,0,ALLOW
12532,1.91,0,ALLOW
12533,1.59,0,ALLOW
12534,3.1,0,ALLOW
12535,4.56,0,BLOCK
12536,3.76,0,BLOCK
12537,17.94,1,BLOCK
12538,5.07,0,BLOCK
12539,2.8,0,ALLOW
12540,3.48,0,ALLOW
12541,3.01,0,ALLOW
12542,1.56,0,ALLOW
12543,4.6,0,BLOCK
12544,2.67,0,ALLOW
12545,3.4,0,ALLOW
12546,3.42,0,ALLOW
12547,2.72,0,ALLOW
12548,2.32,0,ALLOW
12549,1.94,0,ALLOW
12550,3.45,0,ALLOW
12551,5.5,0,BLOCK
12552,8.57,1,BLOCK
12553,2.85,0,ALLOW
12554,2.7,0,ALLOW
12555,1.5,0,ALLOW
12556,2.29,1,ALLOW
12557,1.62,1,ALLOW
12558,3.84,0,BLOCK
12559,1.79,0,ALLOW
12560,5.45,0,BLOCK
12561,3.33,1,ALLOW
12562,3.45,1,ALLOW
12563,5.53,0,BLOCK
12564,4.0,1,BLOCK
12565,4.29,1,BLOCK
12566,3.91,0,BLOCK
12567,13.85,1,BLOCK
12568,2.11,0,ALLOW
12569,5.78,0,BLOCK
12570,10.97,0,BLOCK
12571,6.52,0,BLOCK
12572,3.87,0,BLOCK
12573,2.88,0,ALLOW
12574,3.88,0,BLOCK
12575,3.8,0,BLOCK
12576,6.06,0,BLOCK
12577,6.62,0,BLOCK
12578,3.16,0,ALLOW
12579,2.38,0,ALLOW
12580,1.24,0,ALLOW
12581,2.62,0,ALLOW
12582,5.68,0,BLOCK
12583,2.65,0,ALLOW
12584,4.25,0,BLOCK
12585,2.41,1,ALLOW
12586,3.43,0,ALLOW
12587,4.11,0,BLOCK
12588,1.91,1,ALLOW
12589,2.63,0,ALLOW
12590,2.38,0,ALLOW
12591,3.96,0,BLOCK
12592,2.28,0,ALLOW
12593,2.84,0,ALLOW
12594,3.66,1,BLOCK
12595,7.79,0,BLOCK
12596,3.14,1,ALLOW
12597,2.61,0,ALLOW
12598,3.11,0,ALLOW
12599,2.68,1,ALLOW
12600,4.17,0,BLOCK
12601,1.4,0,ALLOW
12602,6.51,0,BLOCK
12603,1.62,0,ALLOW
12604,3.18,0,ALLOW
12605,2.34,0,ALLOW
12606,1.32,0,ALLOW
12607,3.9,0,BLOCK
12608,2.95,0,ALLOW
12609,7.35,1,BLOCK
12610,1.77,1,ALLOW
12611,2.51,0,ALLOW
12612,5.14,1,BLOCK
12613,5.57,0,BLOCK
12614,3.37,0,ALLOW
12615,4.54,0,BLOCK
12616,2.31,1,ALLOW
12617,2.73,0,ALLOW
12618,5.92,0,BLOCK
12619,5.32,0,BLOCK
12620,4.14,0,BLOCK
12621,1.77,0,ALLOW
12622,2.33,0,ALLOW
12623,2.44,0,ALLOW
12624,5.91,0,BLOCK
12625,4.36,0,BLOCK
12626,1.77,0,ALLOW
12627,6.12,0,BLOCK
12628,2.27,0,ALLOW
12629,2.55,0,ALLOW
12630,1.91,0,ALLOW
12631,2.26,0,ALLOW
12632,7.59,0,BLOCK
12633,7.07,0,BLOCK
12634,8.4,0,BLOCK
12635,3.0,0,ALLOW
12636,4.47,0,BLOCK
12637,3.49,0,ALLOW
12638,2.84,0,ALLOW
12639,3.33,1,ALLOW
12640,1.79,1,ALLOW
12641,4.84,0,BLOCK
12642,2.79,0,ALLOW
12643,1.99,1,ALLOW
12644,1.98,0,ALLOW
12645,25.64,1,BLOCK
12646,4.87,0,BLOCK
12647,4.83,0,BLOCK
12648,7.29,0,BLOCK
12649,7.38,0,BLOCK
12650,25.47,1,BLOCK
12651,4.0,0,BLOCK
12652,1.67,0,ALLOW
12653,7.36,1,BLOCK
12654,1.98,1,ALLOW
12655,3.52,0,BLOCK
12656,1.73,0,ALLOW
12657,1.83,0,ALLOW
12658,3.53,0,BLOCK
12659,1.71,0,ALLOW
12660,1.82,0,ALLOW
12661,3.58,0,BLOCK
12662,2.71,0,ALLOW
12663,3.28,0,ALLOW
12664,4.3,0,BLOCK
12665,5.82,0,BLOCK
12666,3.33,0,ALLOW
12667,3.01,0,ALLOW
12668,3.7,0,BLOCK
12669,0.88,0,ALLOW
12670,3.94,0,BLOCK
12671,7.44,0,BLOCK
12672,1.77,1,ALLOW
12673,5.34,0,BLOCK
12674,6.26,0,BLOCK
12675,2.74,0,ALLOW
12676,2.02,1,ALLOW
12677,3.2,0,ALLOW
12678,5.93,1,BLOCK
12679,2.38,0,ALLOW
12680,4.02,0,BLOCK
12681,3.76,0,BLOCK
12682,4.51,0,BLOCK
12683,2.8,0,ALLOW
12684,3.15,0,ALLOW
12685,2.01,1,ALLOW
12686,5.0,0,BLOCK
12687,2.18,0,ALLOW
12688,5.61,0,BLOCK
12689,3.35,1,ALLOW
12690,2.7,0,ALLOW
12691,15.31,1,BLOCK
12692,2.0,0,ALLOW
12693,1.27,0,ALLOW
12694,2.17,0,ALLOW
12695,3.36,0,ALLOW
12696,5.4,0,BLOCK
12697,2.23,1,ALLOW
12698,2.61,1,ALLOW
12699,3.72,0,BLOCK
12700,8.48,0,BLOCK
12701,5.2,0,BLOCK
12702,5.16,0,BLOCK
12703,2.71,0,ALLOW
12704,2.22,0,ALLOW
12705,2.35,0,ALLOW
12706,3.24,0,ALLOW
12707,5.93,0,BLOCK
12708,2.32,0,ALLOW
12709,2.52,1,ALLOW
12710,2.32,0,ALLOW
12711,2.39,0,ALLOW
12712,7.15,0,BLOCK
12713,1.29,0,ALLOW
12714,2.3,0,ALLOW
12715,2.52,0,ALLOW
12716,2.21,0,ALLOW
12717,3.0,0,ALLOW
12718,3.24,1,ALLOW
12719,6.56,0,BLOCK
12720,2.73,0,ALLOW
12721,2.39,0,ALLOW
12722,7.88,1,BLOCK
12723,5.07,0,BLOCK
12724,3.72,0,BLOCK
12725,2.19,0,ALLOW
12726,2.2,0,ALLOW
12727,5.21,0,BLOCK
12728,4.91,0,BLOCK
12729,3.71,0,BLOCK
12730,2.88,0,ALLOW
12731,6.89,0,BLOCK
12732,1.67,0,ALLOW
12733,3.66,0,BLOCK
12734,2.55,0,ALLOW
12735,4.4,0,BLOCK
12736,7.0,0,BLOCK
12737,3.79,0,BLOCK
12738,2.94,0,ALLOW
12739,2.94,0,ALLOW
12740,3.12,0,ALLOW
12741,3.8,0,BLOCK
12742,5.47,0,BLOCK
12743,2.11,0,ALLOW
12744,4.99,0,BLOCK
12745,3.98,0,BLOCK
12746,3.67,0,BLOCK
12747,4.16,0,BLOCK
12748,3.75,0,BLOCK
12749,4.77,0,BLOCK
12750,3.42,0,ALLOW
12751,7.58,0,BLOCK
12752,4.72,1,BLOCK
12753,1.5,0,ALLOW
12754,2.43,1,ALLOW
12755,5.21,0,BLOCK
12756,6.24,0,BLOCK
12757,4.03,0,BLOCK
12758,3.3,0,ALLOW
12759,6.03,0,BLOCK
12760,6.42,0,BLOCK
12761,2.22,1,ALLOW
12762,2.44,0,ALLOW
12763,4.63,0,BLOCK
12764,7.5,0,BLOCK
12765,2.81,0,ALLOW
12766,1.55,0,ALLOW
12767,1.51,0,ALLOW
12768,1.84,0,ALLOW
12769,4.21,0,BLOCK
12770,19.25,1,BLOCK
12771,4.02,0,BLOCK
12772,2.6,0,ALLOW
12773,2.92,1,ALLOW
12774,5.24,1,BLOCK
12775,4.07,0,BLOCK
12776,3.6,0,BLOCK
12777,1.71,0,ALLOW
12778,2.01,0,ALLOW
12779,10.84,0,BLOCK
12780,4.66,0,BLOCK
12781,4.7,0,BLOCK
12782,4.5,0,BLOCK
12783,2.11,0,ALLOW
12784,3.41,1,ALLOW
12785,6.76,0,BLOCK
12786,4.37,0,BLOCK
12787,2.72,1,ALLOW
12788,2.46,0,ALLOW
12789,2.86,0,ALLOW
12790,1.44,0,ALLOW
12791,5.14,0,BLOCK
12792,2.08,0,ALLOW
12793,2.78,0,ALLOW
12794,2.12,0,ALLOW
12795,2.48,0,ALLOW
12796,6.07,0,BLOCK
12797,2.03,0,ALLOW
12798,2.95,1,ALLOW
12799,2.92,0,ALLOW
12800,3.0,0,ALLOW
12801,3.58,1,BLOCK
12802,4.5,0,BLOCK
12803,7.18,1,BLOCK
12804,1.5,0,ALLOW
12805,5.56,0,BLOCK
12806,5.2,1,BLOCK
12807,5.5,0,BLOCK
12808,3.41,0,ALLOW
12809,10.38,0,BLOCK
12810,13.51,1,BLOCK
12811,3.05,0,ALLOW
12812,3.93,0,BLOCK
12813,1.8,1,ALLOW
12814,5.27,0,BLOCK
12815,3.82,0,BLOCK
12816,1.94,0,ALLOW
12817,4.13,0,BLOCK
12818,4.83,1,BLOCK
12819,2.77,0,ALLOW
12820,2.85,0,ALLOW
12821,3.02,0,ALLOW
12822,2.97,0,ALLOW
12823,2.07,1,ALLOW
12824,3.82,0,BLOCK
12825,4.0,0,BLOCK
12826,2.12,1,ALLOW
12827,2.53,0,ALLOW
12828,2.84,0,ALLOW
12829,3.32,0,ALLOW
12830,3.53,0,BLOCK
12831,1.75,0,ALLOW
12832,5.85,0,BLOCK
12833,2.11,1,ALLOW
12834,3.41,0,ALLOW
12835,6.52,0,BLOCK
12836,4.21,0,BLOCK
12837,4.73,1,BLOCK
12838,4.58,0,BLOCK
12839,3.54,0,BLOCK
12840,4.18,0,BLOCK
12841,3.35,0,ALLOW
12842,6.61,0,BLOCK
12843,6.06,0,BLOCK
12844,3.39,0,ALLOW
12845,5.38,0,BLOCK
12846,2.84,1,ALLOW
12847,1.53,0,ALLOW
12848,2.88,0,ALLOW
12849,2.92,0,ALLOW
12850,3.87,1,BLOCK
12851,1.94,1,ALLOW
12852,2.61,0,ALLOW
12853,7.38,1,BLOCK
12854,2.02,0,ALLOW
12855,4.29,1,BLOCK
12856,2.5,0,ALLOW
12857,2.07,0,ALLOW
12858,1.58,0,ALLOW
12859,1.51,0,ALLOW
12860,1.61,0,ALLOW
12861,5.9,0,BLOCK
12862,5.13,0,BLOCK
12863,3.1,0,ALLOW
12864,2.68,0,ALLOW
12865,2.55,1,ALLOW
12866,4.31,0,BLOCK
12867,8.75,0,BLOCK
12868,8.89,1,BLOCK
12869,3.07,0,ALLOW
12870,1.6,0,ALLOW
12871,7.69,0,BLOCK
12872,2.64,0,ALLOW
12873,10.7,1,BLOCK
12874,6.81,0,BLOCK
12875,4.08,0,BLOCK
12876,2.42,0,ALLOW
12877,3.19,0,ALLOW
12878,7.96,0,BLOCK
12879,2.71,0,ALLOW
12880,0.89,1,ALLOW
12881,1.54,0,ALLOW
12882,5.82,1,BLOCK
12883,2.43,0,ALLOW
12884,2.48,0,ALLOW
12885,2.96,0,ALLOW
12886,1.56,0,ALLOW
12887,3.27,0,ALLOW
12888,2.18,1,ALLOW
12889,7.68,0,BLOCK
12890,5.18,0,BLOCK
12891,5.22,0,BLOCK
12892,2.43,0,ALLOW
12893,2.2,0,ALLOW
12894,1.89,0,ALLOW
12895,2.04,0,ALLOW
12896,1.38,1,ALLOW
12897,4.34,0,BLOCK
12898,3.06,1,ALLOW
12899,2.16,0,ALLOW
12900,1.94,0,ALLOW
12901,5.14,1,BLOCK
12902,1.77,0,ALLOW
12903,4.17,0,BLOCK
12904,5.15,0,BLOCK
12905,5.93,0,BLOCK
12906,3.57,0,BLOCK
12907,9.93,0,BLOCK
12908,2.15,0,ALLOW
12909,2.4,0,ALLOW
12910,2.85,0,ALLOW
12911,1.31,0,ALLOW
12912,2.32,0,ALLOW
12913,32.79,1,BLOCK
12914,4.33,0,BLOCK
12915,2.51,0,ALLOW
12916,7.9,0,BLOCK
12917,5.7,0,BLOCK
12918,2.14,0,ALLOW
12919,5.6,0,BLOCK
12920,2.95,0,ALLOW
12921,1.43,1,ALLOW
12922,2.16,0,ALLOW
12923,2.72,0,ALLOW
12924,1.91,0,ALLOW
12925,2.83,1,ALLOW
12926,2.81,0,ALLOW
12927,1.56,0,ALLOW
12928,5.45,0,BLOCK
12929,1.55,0,ALLOW
12930,6.23,0,BLOCK
12931,4.14,0,BLOCK
12932,2.58,0,ALLOW
12933,1.92,0,ALLOW
12934,2.87,0,ALLOW
12935,24.51,1,BLOCK
12936,5.82,0,BLOCK
12937,4.3,0,BLOCK
12938,2.26,0,ALLOW
12939,2.16,0,ALLOW
12940,2.08,1,ALLOW
12941,3.96,0,BLOCK
12942,1.72,0,ALLOW
12943,3.61,0,BLOCK
12944,5.21,0,BLOCK
12945,4.99,0,BLOCK
12946,3.44,0,ALLOW
12947,2.37,0,ALLOW
12948,3.82,0,BLOCK
12949,3.95,0,BLOCK
12950,1.49,0,ALLOW
12951,2.21,0,ALLOW
12952,3.29,0,ALLOW
12953,2.33,0,ALLOW
12954,3.01,0,ALLOW
12955,2.06,0,ALLOW
12956,5.56,0,BLOCK
12957,2.31,0,ALLOW
12958,3.3,0,ALLOW
12959,6.44,0,BLOCK
12960,3.28,0,ALLOW
12961,3.1,0,ALLOW
12962,17.37,1,BLOCK
12963,2.43,0,ALLOW
12964,1.91,0,ALLOW
12965,6.36,0,BLOCK
12966,11.26,1,BLOCK
12967,2.54,0,ALLOW
12968,3.72,0,BLOCK
12969,4.62,1,BLOCK
12970,1.66,0,ALLOW
12971,2.05,0,ALLOW
12972,2.56,1,ALLOW
12973,2.6,1,ALLOW
12974,2.18,1,ALLOW
12975,2.88,0,ALLOW
12976,3.26,0,ALLOW
12977,7.61,0,BLOCK
12978,2.69,1,ALLOW
12979,4.92,0,BLOCK
12980,1.96,0,ALLOW
12981,1.24,0,ALLOW
12982,3.62,0,BLOCK
12983,1.87,0,ALLOW
12984,2.96,0,ALLOW
12985,4.5,0,BLOCK
12986,8.29,0,BLOCK
12987,8.88,1,BLOCK
12988,6.75,1,BLOCK
12989,4.37,0,BLOCK
12990,1.91,0,ALLOW
12991,1.44,0,ALLOW
12992,2.62,0,ALLOW
12993,1.91,1,ALLOW
12994,1.81,0,ALLOW
12995,3.03,0,ALLOW
12996,2.68,0,ALLOW
12997,3.34,0,ALLOW
12998,2.05,1,ALLOW
12999,7.18,0,BLOCK
13000,8.67,0,BLOCK
13001,3.45,1,ALLOW
13002,2.33,1,ALLOW
13003,2.57,0,ALLOW
13004,3.29,0,ALLOW
13005,3.25,1,ALLOW
13006,1.71,0,ALLOW
13007,3.22,0,ALLOW
13008,14.77,1,BLOCK
13009,4.16,0,BLOCK
13010,2.08,0,ALLOW
13011,4.09,0,BLOCK
13012,5.06,0,BLOCK
13013,2.74,0,ALLOW
13014,2.46,1,ALLOW
13015,3.05,0,ALLOW
13016,2.66,1,ALLOW
13017,2.32,0,ALLOW
13018,6.33,0,BLOCK
13019,4.11,0,BLOCK
13020,2.17,0,ALLOW
13021,5.26,1,BLOCK
13022,2.39,0,ALLOW
13023,4.53,0,BLOCK
13024,1.87,0,ALLOW
13025,3.5,0,BLOCK
13026,2.04,0,ALLOW
13027,4.8,0,BLOCK
13028,2.79,1,ALLOW
13029,1.52,0,ALLOW
13030,5.49,0,BLOCK
13031,3.6,0,BLOCK
13032,3.63,1,BLOCK
13033,2.4,0,ALLOW
13034,5.16,0,BLOCK
13035,3.58,1,BLOCK
13036,5.08,0,BLOCK
13037,5.92,0,BLOCK
13038,4.31,1,BLOCK
13039,4.53,0,BLOCK
13040,4.51,0,BLOCK
13041,3.37,0,ALLOW
13042,6.02,0,BLOCK
13043,2.21,0,ALLOW
13044,2.97,0,ALLOW
13045,2.58,0,ALLOW
13046,3.47,0,ALLOW
13047,10.89,1,BLOCK
13048,4.93,0,BLOCK
13049,1.74,1,ALLOW
13050,2.96,0,ALLOW
13051,5.59,0,BLOCK
13052,3.06,0,ALLOW
13053,3.82,0,BLOCK
13054,2.61,0,ALLOW
13055,3.75,1,BLOCK
13056,1.46,0,ALLOW
13057,4.21,0,BLOCK
13058,2.07,0,ALLOW
13059,3.45,0,ALLOW
13060,3.31,0,ALLOW
13061,9.42,1,BLOCK
13062,17.49,1,BLOCK
13063,1.57,1,ALLOW
13064,3.41,0,ALLOW
13065,2.71,0,ALLOW
13066,2.58,0,ALLOW
13067,5.52,0,BLOCK
13068,2.41,0,ALLOW
13069,15.9,1,BLOCK
13070,6.11,0,BLOCK
13071,2.77,0,ALLOW
13072,3.0,1,ALLOW
13073,2.27,1,ALLOW
13074,6.15,0,BLOCK
13075,4.15,0,BLOCK
13076,5.72,0,BLOCK
13077,1.78,1,ALLOW
13078,4.99,0,BLOCK
13079,3.53,0,BLOCK
13080,2.43,0,ALLOW
13081,3.05,0,ALLOW
13082,2.55,0,ALLOW
13083,2.46,0,ALLOW
13084,4.94,0,BLOCK
13085,11.17,1,BLOCK
13086,5.62,0,BLOCK
13087,2.6,0,ALLOW
13088,2.18,1,ALLOW
13089,1.83,0,ALLOW
13090,2.4,0,ALLOW
13091,3.88,0,BLOCK
13092,1.05,0,ALLOW
13093,9.28,0,BLOCK
13094,13.95,1,BLOCK
13095,11.42,1,BLOCK
13096,5.56,0,BLOCK
13097,10.13,0,BLOCK
13098,12.75,1,BLOCK
13099,6.25,0,BLOCK
13100,4.06,0,BLOCK
13101,4.15,0,BLOCK
13102,3.48,0,ALLOW
13103,4.62,0,BLOCK
13104,4.58,1,BLOCK
13105,4.05,0,BLOCK
13106,1.88,0,ALLOW
13107,2.32,0,ALLOW
13108,2.18,0,ALLOW
13109,4.48,0,BLOCK
13110,2.13,0,ALLOW
13111,5.45,0,BLOCK
13112,4.74,0,BLOCK
13113,1.46,0,ALLOW
13114,2.98,0,ALLOW
13115,3.95,1,BLOCK
13116,4.19,0,BLOCK
13117,3.13,0,ALLOW
13118,1.12,0,ALLOW
13119,2.89,0,ALLOW
13120,1.6,0,ALLOW
13121,1.58,0,ALLOW
13122,9.15,0,BLOCK
13123,3.38,0,ALLOW
13124,5.66,0,BLOCK
13125,3.0,0,ALLOW
13126,8.37,1,BLOCK
13127,2.56,0,ALLOW
13128,4.84,0,BLOCK
13129,1.74,0,ALLOW
13130,2.59,0,ALLOW
13131,4.97,1,BLOCK
13132,3.86,0,BLOCK
13133,8.54,0,BLOCK
13134,1.62,0,ALLOW
13135,4.08,0,BLOCK
13136,5.06,0,BLOCK
13137,3.96,0,BLOCK
13138,1.77,0,ALLOW
13139,2.89,0,ALLOW
13140,3.25,1,ALLOW
13141,2.36,0,ALLOW
13142,5.45,0,BLOCK
13143,3.69,0,BLOCK
13144,2.28,0,ALLOW
13145,5.39,0,BLOCK
13146,2.94,0,ALLOW
13147,2.54,0,ALLOW
13148,2.35,0,ALLOW
13149,1.72,0,ALLOW
13150,1.38,0,ALLOW
13151,4.43,1,BLOCK
13152,4.69,0,BLOCK
13153,5.07,0,BLOCK
13154,5.38,0,BLOCK
13155,2.19,0,ALLOW
13156,2.84,1,ALLOW
13157,8.87,0,BLOCK
13158,4.0,0,BLOCK
